tweet,voter 1,voter 2,voter 3,final vote,,,,,,,,,,,,,,,
@PhilstarNews AGREE AKO TUTAL NAMAN FULLY VAXX NA RIN AKO NOH EWAN KO LANV KAY @lenirobredo BAKA POSITIVE WAG PALABASIN ðŸ¤£,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lenirobredo Been in the deck for 2 whole days and no reply.,-1,-1,-1,-1,,,,,,,,,,,,,,,
HOY PINKY @jaicabajar BAKIT D NYO PINOST PIC NI SARAH DU30 WITH DUMBER @lenirobredo HABANG KUMAKAIN ðŸ˜­ðŸ˜œ  https://t.co/7lkh9Hygln,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lenirobredo Thank you for this! A friend has the symptoms and tried with a major hospital in Manila to have a RT PCR test. Long lines. Umuwi na lang siya dahil sumama na ang pakiramdam niya. Her LGU in Caloocan says they do not have free swab tests. The surge is real. ðŸ˜” take care everyone,-1,-1,-1,-1,,,,,,,,,,,,,,,
@LakasNgTimog @lenirobredo @VPPilipinas,0,0,0,0,,,,,,,,,,,,,,,
"@lenirobredo Mapagpalayang araw po, VP @lenirobredo! Nais ko lamang po ipaalam sa inyo na nangangailangan po ng tulong ang mga residente sa Palawan nang dahil sa bagyong #OdettePH. Karamihan po sa kanila ay sira ang bahay at walang ayuda. Sana po ay matulungan ninyo.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@gelato12345 @manilabulletin @lenirobredo Sabi ng bayaran bbm TROLL na katulad mo? Bwahahahaha! Talo LBM  boy recto mo tingnan natin! ðŸ˜ðŸ–•,-1,-1,-1,-1,,,,,,,,,,,,,,,
new year new bardagulan with a heart nanaman for @lenirobredo hahahahaha letâ€™s gooooo,1,1,1,1,,,,,,,,,,,,,,,
"Dear Mama @lenirobredo,  Good morning. Kung mananalo po man kayo, una niyong tanggalin si @SecDuque, kundi ako ang una mong kritiko sa pag-upo mo.  Nagmamahal, Tim  #LeniKiko2022  #LetLeniLead",-1,-1,-1,-1,,,,,,,,,,,,,,,
@manilabulletin Salamat LENI ROBREDO  https://t.co/rcHDe4cNho,1,1,1,1,,,,,,,,,,,,,,,
"GOOD MORNING PILIPINAS ""CTTO"" ðŸ™ƒ WE DON'T NEED @lenirobredo and @jaicabajar  TO SEE THE SUNRISE IN THE PHILIPPINES AGAIN ðŸ˜œ  https://t.co/bb9YLgr2ih",-1,-1,-1,-1,,,,,,,,,,,,,,,
@_ricjul @lenirobredo @pinkpawer2022 @tesa4950 @CharityBalhon @Dwarrior_granny Diba Milo champion is Narcos jr?,0,0,0,0,,,,,,,,,,,,,,,
WOAH! MAS MAY SALTIK KAPA KAY @lenirobredo  https://t.co/vzDhUnY9rb,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@jfyjuico @sjdzapanta @IndaySabungera @lenirobredo ah kaya pala kahit ilang titulo pa ikabit sa pangalang Leni, eh talagang lugaw pa rin ang utak ðŸ˜‚ bobo talaga kc to the core.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@yung40kanatapos @manilabulletin @lenirobredo ADUKEN O SAYAD SI LENI? ðŸ¤£  https://t.co/lVgwjMNCBR,-1,-1,-1,-1,,,,,,,,,,,,,,,
Thank you so much OVP &amp; VP @lenirobredo. ðŸ’•,1,1,1,1,,,,,,,,,,,,,,,
#ICYMI: Vice President Leni Robredo has assured the public that her officeâ€™s telemedicine channels called the Bayanihan e-Konsulta remain open as their mobile testing initiative dubbed Swab Cab will resume operations within the week.  https://t.co/EeTLYHWZNI,0,0,0,0,,,,,,,,,,,,,,,
@wawam @lenirobredo True! Her campaign shld focus on converting non-Leni supporters. The question is howâ€¦ #LetLeniLead2022,0,0,0,0,,,,,,,,,,,,,,,
@lenirobredo ABAH MAG TRABAHO KA NAMAN HINDI PURO PA PIC NA WALANG SENSE DUMBER ðŸ¤ª,-1,-1,-1,-1,,,,,,,,,,,,,,,
"This is the kind of SAVAGE BEHAVIOR that Leni Robredo inspires. WHEN Leni loses the elections, these ""radical pa-wokes"" might go crazy and lose their minds. They will be 1,000x more savage. SCARY. ðŸ˜¬",-1,-1,-1,-1,,,,,,,,,,,,,,,
â¦@DrTonyLeachonâ© â¦@iamguidodavidâ© â¦@lenirobredoâ© â¦@RontgeneSolanteâ© â¦@alvinelchicoâ© â¦@DorisBigorniaâ© â¦@DZMMTeleRadyoâ©  Re: J&amp;J vaccines   https://t.co/apPro01n1R,0,0,0,0,,,,,,,,,,,,,,,
@JohnRiv09930817 @BuffHufflepuff @lenirobredo subukan niyo pong mag-message dito sa e-konsulta nila para po ma-guide kayo   https://t.co/nvHJhQWgaJ,0,0,0,0,,,,,,,,,,,,,,,
@BuffHufflepuff How can i reach the team of @lenirobredo ? I tested positive and until now. No local gov help. Thanks s mga ssgot,-1,-1,-1,-1,,,,,,,,,,,,,,,
@KapusoPinkies Madam Leni Robredo 17th President  sa Space Cadet Academy Schools para sa PTA2022,0,0,0,0,,,,,,,,,,,,,,,
"@lenirobredo Sa mga Kakampink ko jan, kumakatok po ako sa inyong puso. Sana po matulonganan natin ang aking kaibigan. Maraming Salamat po  https://t.co/pMsCvqeQuU",0,0,0,0,,,,,,,,,,,,,,,
â¦@DrTonyLeachonâ© â¦@iamguidodavidâ© â¦@RontgeneSolanteâ© â¦@lenirobredoâ©  â¦@alvinelchicoâ©  BEWARE and BE SAFE.  https://t.co/pNpoFvIowC,0,0,0,0,,,,,,,,,,,,,,,
@ScottRod__ @GerryCacanindin @lenirobredo How to get a copy/ save this video po?  Salamat!,0,0,0,0,,,,,,,,,,,,,,,
NAKAKATAWA! LENI ROBREDO GULONG-GULO SA KANYANG PLATAPORMA | BBM PINAHAN...  https://t.co/MMGzpejrZk via @YouTube,-1,-1,-1,-1,,,,,,,,,,,,,,,
@manilabulletin Publicity pa more..pag mababa sa survey labas labas agad ng mga accomplishment? Eh ayaw nga sayo ng mga tao..wala ka ng magagawa dun @lenirobredo gets mo ba?,-1,-1,-1,-1,,,,,,,,,,,,,,,
"kung ako ay pupusta sa #2022 all in pusta ko Kay Busy PRESIDENTE LENI ROBREDO ðŸŒŸâ£ï¸ alam ko Hindi niya IPAPAHAMAK ang PILIPINAS âœŠSiya lang ang Karapatdat Po Suportahan at Maupo sa MalacaÃ±ang,",1,1,1,1,,,,,,,,,,,,,,,
@lenirobredo @iamronaldooooo Ang BOBA mo magsalita..,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@momblogger @lenirobredo â€œHer kind of leadershipâ€? Which kind is that? Never has she exhibited any as far as I can tell. She abandoned LP in w/c she was d president, canâ€™t unite d opposition under one umbrella. She canâ€™t lead squat. She canâ€™t even lead herself. Keep dreaming.",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@manilabulletin So, business as usual at VP @lenirobredo's office.   Thank you for all that you do, OVP! ðŸ˜",1,1,1,1,,,,,,,,,,,,,,,
@lenirobredo @iamronaldooooo Manang Leni. Unsay guikatabang nimo dha. Dec.21 ko dha wala man Kay hinabang gipanghatag.. puro picture publicity ra man imong guibuhat!,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lenirobredo Salamat po Maâ€™am Leni. Pati na rin po sana yung mobile vaccine para sa booster ng mga Senior..para di na po byahe ng malayo! God Bless poðŸ™,1,1,1,1,,,,,,,,,,,,,,,
@Nappantollano1 @eicvsfascism @lenirobredo Panindigan mo ang paratang na to. Documented na details mo at ang statements mo. @lawyersforleni  #notofakenews  #notomoraldefamation,-1,-1,-1,-1,,,,,,,,,,,,,,,
@NorthPrince14 @PhilstarNews @lenirobredo @jpgrobredo @jillrobredo Exhibit #1 here,0,0,0,0,,,,,,,,,,,,,,,
@lenirobredo CHAR KAAYO KA MAAM ðŸ¤£,0,0,0,0,,,,,,,,,,,,,,,
@NorthPrince14 @PhilstarNews @lenirobredo @jpgrobredo @jillrobredo Butt hurt ka kay nadine? Askal! Ikaw nga ang bungangang imburnal!,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lenirobredo Bakit itinigil ang swab cab in the first place? ðŸ˜‚ðŸ¤£ðŸ¤ªðŸ¤®,0,0,0,0,,,,,,,,,,,,,,,
@KaPOLLista #LeniRobredo,0,0,0,0,,,,,,,,,,,,,,,
OVP Year- Ender .  @VPPilipinas  @lenirobredo #LeniRobredo2022 #LeniKiko2022 #LetLeniLead2022  https://t.co/H6dnGs5QOP,0,0,0,0,,,,,,,,,,,,,,,
"@inquirerdotnet @GabrielLaluINQ @MMDA order robs freedom, divisive, oppressive, discriminatory, racist, violates equality in law, attacks/ violates Bill of Rights, unconstitutional. It MUST be STOPPED! @DickGordonDG @maracepeda @_katrinadomingo @iamkarendavila @lenirobredo sacrifice but free w/ justice -yes!",-1,-1,-1,-1,,,,,,,,,,,,,,,
@SuperficialGZT @josiahquising @beaorante @jeffcrisostomo @lenirobredo ang credibility ni leni pang maliit na purok lang kaya nababagay lang siya sa probinsya.pang mayor lang ang kakayahan ni Leni.dapat doon nlng siya sa probinsya nila.huwag ng maghangad pa na maging pangulo.dahil panggulo lang siya sa gobyerno kahit pa saang anggulo.ðŸ˜‚ numsayin?,-1,-1,-1,-1,,,,,,,,,,,,,,,
Suportahan po natin sila para sa magandang bukas ng Pilipinas. @lenirobredo  @kikopangilinan  https://t.co/ssDeI3o1Fm,1,1,1,1,,,,,,,,,,,,,,,
Ambilis talaga ng office ni VP @lenirobredo open kaagad ang swab cab!!! Mabuhay po kayoâ€¦   https://t.co/vPGqtr6VFm,1,1,1,1,,,,,,,,,,,,,,,
"Sa pag-taas ng COVID infection, mga kababayan, VP Leni Robredo's Bayanihan E-Konsulta ay bukas at kayo ay siguradong tutulungan, period.",1,1,1,1,,,,,,,,,,,,,,,
"@RyanLingo_ Actually, Leni 3% noong una, umangat sa 14%, may ibang survey umangat sa 20%.  Ang trend ay pataas, hindi pababa (down) ðŸ˜. Abangan ang susunod na survey.  Marami ng lumalabas at nagpapakilalang Kakampinks sila. i bet,  aangat muli ang percentage ni Leni Robredo. ðŸ˜‚aangat!",1,1,1,1,,,,,,,,,,,,,,,
@vtabing @lenirobredo @bamaquino  https://t.co/DW7l9SDyeA,0,0,0,0,,,,,,,,,,,,,,,
@raffymagno @lenirobredo ano po ang bank account to send financial donations from the usa,0,0,0,0,,,,,,,,,,,,,,,
"@BThealbum @TalaZaldivar @lenirobredo @bongbongmarcos If nag positive si BBM, wala kaming problema. Pero yung isang BOBO dyan, akap dito akap doon, kamayan dito, kamayan doon ang ginawa ng buang. May kilala kami, pero di ko sasabihin. BOBO na yun.... Hahaha",-1,-1,-1,-1,,,,,,,,,,,,,,,
"This is a big lead from Vice President Leni Robredo, who came in second with a rating of 20%. Published Dec 22 To read more, just click the link  https://t.co/Wix5pfPx86 CTTO.CNN Philippines",1,1,1,1,,,,,,,,,,,,,,,
@lenirobredo MAYO AKONG PAKIALAM,-1,-1,-1,-1,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo tulog n po ko pero i woke up on purpose just to check on her,0,0,0,0,,,,,,,,,,,,,,,
"@deoenalpe_phl @lenirobredo hi po may sinat n nmn po mama ko 3rd day n po. overall 4 days n symptoms nya ako nmn 6th day n today kami din po i hope someone will call us tomorrow senior n po mama ko, fully vaxxed sinovac po pero no booster po ibang level n po stress namin",-1,-1,-1,-1,,,,,,,,,,,,,,,
KAWAWANG NILALANG @enchongdee777 WALANG SUMAGIP SA KANYA KAHIT MISMO SI FVP @lenirobredo ðŸ˜­ðŸ˜­ðŸ˜­ THIS IS GREAT NEWS TO ME! ðŸ¤ª  https://t.co/SEe3gGqgnm,-1,-1,-1,-1,,,,,,,,,,,,,,,
@inquirerdotnet @NAMercadoINQ Parang sinabi ng @MMDA bawal lumabas ang unvaccinated para bumoto! @kikopangilinan @lenirobredo @russelsantos @DickGordonDG @BigManDrilon STOP @mmds stupidity!,-1,-1,-1,-1,,,,,,,,,,,,,,,
@sumshine013 @lenirobredo Iâ€™m waiting for that day to come. Malapit na ðŸ™ðŸ™ðŸ™,0,0,0,0,,,,,,,,,,,,,,,
#labanleni #LeniforPresident2022 #LeniRobredo #LeniKiko2022  https://t.co/3hrI83a1e0,1,1,1,1,,,,,,,,,,,,,,,
@kramtnecnivnagz @lenirobredo UNC :),0,0,0,0,,,,,,,,,,,,,,,
@eicvsfascism @lenirobredo And share this too... baka makatulong!ðŸ’—ðŸ‡µðŸ‡­ðŸ’—ðŸ‡µðŸ‡­ðŸ’—  https://t.co/IiDhtxChMG,0,0,0,0,,,,,,,,,,,,,,,
@deathmagnetic24 @zzzaine @gmanews @lenirobredo Pacquiao got over 15MILLION votes 2016 and BBM barely made 14M,0,0,0,0,,,,,,,,,,,,,,,
"NO TO #LeniRobredo2022 âŒ  Since 2016 Panay SMEAR Campaign against #PRRD #DuterteLegacy ang ginawa! Aside from that Photo OPs, CamWhoring &amp;More Smear campaigns pa nya sa United Nations, LondonSchool of Economics, at iba pa! KADIRI! #KARMA SOON! @lenirobredo   #NoToLeniKiko2022  https://t.co/EU6XCtQr4N",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@HLingayan @momblogger @lenirobredo Nasa hotel nag qquarantine, basahin mo kasi sinend ko sayo ðŸ˜‚ san mo ba gusto mag quarantine baka gusto mong sa bahay mo para maniwala ka ðŸ˜‚",0,0,0,0,,,,,,,,,,,,,,,
Ito yung paulit ulit na pinapanawagan ni @VPPilipinas @lenirobredo noon pang nag uumpisa ang pandemic hanggang sa nagkaroon na ng procurement ng bakuna kaso hindi siya pinapansin ng mga aswang sa MalacaÃ±ang.  Dapat talaga na si VP Leni ang manalo sa Mayo para di na maulit ito,1,1,1,1,,,,,,,,,,,,,,,
@smninews eh yong anak ni mama @lenirobredo  isali nyo din,0,0,0,0,,,,,,,,,,,,,,,
@EbaloJhunior @zzzaine @gmanews @lenirobredo Is this a joke?,0,0,0,0,,,,,,,,,,,,,,,
The President of the Philippines @lenirobredo,0,0,0,0,,,,,,,,,,,,,,,
"TW :  Leni Robredoâ€™s six years as VP: What she has achieved: With the help of the public and private sectors, the OVP turned over assistive devices for mental health patients.Robredo also showed focus on child malnutrition because this leads to stuntedâ€¦  https://t.co/hjF3riRJ2F  https://t.co/QC5M0O97Ma",1,1,1,1,,,,,,,,,,,,,,,
@ohdadear @lenirobredo Thanks Ma'am. Sent u a message na po.,1,1,1,1,,,,,,,,,,,,,,,
@_blcktothepnk @lenirobredo Wala pong anuman!,1,1,1,1,,,,,,,,,,,,,,,
@deathmagnetic24 @zzzaine @gmanews @lenirobredo Pacquiao will have more votes than BBM thats a guarantee but both will lose.. MARK THIS TWEET,-1,-1,-1,-1,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo Can u try again? I allowed dms in my settings.,0,0,0,0,,,,,,,,,,,,,,,
@besinoelroy @lenirobredo Hello. Wala pong limit sa follow up teleconsultation. ðŸ˜Š Magkakaroon po kayo ng FUP hanggang sa gumaling po kayo.,0,0,0,0,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo Why po kaya?,0,0,0,0,,,,,,,,,,,,,,,
@grace_catangay #LeniRobredo #LeniKiko #LenieKikoforPresident,1,1,1,1,,,,,,,,,,,,,,,
@ohdadear @lenirobredo Ma'am I can't send you a message.,-1,-1,-1,-1,,,,,,,,,,,,,,,
@ohdadear @lenirobredo Hi Ma'am. Will send u a message po.,0,0,0,0,,,,,,,,,,,,,,,
@dclnviv_ @lenirobredo Yay thanks po!,1,1,1,1,,,,,,,,,,,,,,,
"@billsicat_ Divuuuhhh?! Lakas maka teleserye bida ni aling @lenirobredo dito, pak na pak ang ganda! ðŸ’—",1,1,1,1,,,,,,,,,,,,,,,
A @lenirobredo presidency. #LeniKiko2022 #GobyernongTapat  #AngatBuhayLahat,1,1,1,1,,,,,,,,,,,,,,,
@deathmagnetic24 @zzzaine @gmanews @lenirobredo FYI political machinery you saying made Duterte the President and made PDP-LABAN super majorites so dont make that excuseðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@besinoelroy @lenirobredo Hello po! If I'm not mistaken, may naka-assign po na isang volunteer doctor sa bawat patient, hanggang sa maging okay po ata ang patient ay nakaalalay sila at nagmo-monitor ðŸ’–ðŸ¤—",0,0,0,0,,,,,,,,,,,,,,,
@_blcktothepnk @lenirobredo Pwede po! Even mental health related consult po alam ko pwede ðŸ’–,0,0,0,0,,,,,,,,,,,,,,,
@lenirobredo Salamat VP @lenirobredo sa iyong patuloy na malasakit at pagmamahal sa mga Pilipino.,1,1,1,1,,,,,,,,,,,,,,,
"@EbaloJhunior @zzzaine @gmanews @lenirobredo He lost in 2016 because Leni has the political machinery of the Aquino government.  In 2022, Leni's stupidity is in full view of all voters, her political party is dead, her mass media supporters (Crappler and ABS) are now big jokes.  BBM will win this election. Mark this tweet.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@nHivLa13 @lenirobredo Hanggang kailangan po ng tao ðŸ¤— mas lalong mabibigyan ng attention ang CoViD kapag naging Presidente si VP Leni. Also mag-iisang taon na po ang E-konsulta and marami na pong nabigyan ng libreng consultation at CoViD care kits ðŸ’–,0,0,0,0,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo I donâ€™t know but my throat is getting dry now. Hope it was just because of the weather. (3),0,0,0,0,,,,,,,,,,,,,,,
"SC decision daw ang kailangan para maniwala sila sa ill-gotten wealth ng mga Marcos. Eh bakit yung decision ng SC as Presidential Electoral Tribunal na talo talaga ni LENI ROBREDO si Bonget, 'di niyo matanggap? Unanimous yun to dismiss. Anong kahangalan na naman yan mga dzai?! ðŸ™„",-1,-1,-1,-1,,,,,,,,,,,,,,,
@BoboSiLenl @lenirobredo Work muna ako.hehe!!,0,0,0,0,,,,,,,,,,,,,,,
@BoboSiLenl @lenirobredo ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£na tombok muðŸ˜‚ðŸ˜‚  https://t.co/fNiPiZgi5C,0,0,0,0,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo around 11am (rt pcr) but no results yet. One of my sons who was negative in his antigen test has fever already. I am beginning to get anxious since only me and my daughter in law were left negative.  I hope something can call my son tomorrow for consultation. Thanks (2),0,0,0,0,,,,,,,,,,,,,,,
@taga_bukidKo @lenirobredo LENI PLUS SALTIK EFFECT = MENTAL HOSPITAL ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜œðŸ¤ª,-1,-1,-1,-1,,,,,,,,,,,,,,,
@deathmagnetic24 @CrushMajor @zzzaine @gmanews @lenirobredo did you read the article??? ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,0,0,0,,,,,,,,,,,,,,,
@lenirobredo madam pano po ba process ng hospital bill assistance? Thanks po,0,0,0,0,,,,,,,,,,,,,,,
"@deathmagnetic24 @zzzaine @gmanews @lenirobredo in your dream, BOY COCAINE will never win he lose in 2016 and he will lose AGAIN in 2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
@deoenalpe_phl @lenirobredo Hi. We contacted Bayanihan E-Konsulta this morning at 8am. We were able to get through with the registration but until now no one called us yet specifically my son as he was the one who registered.  4 of my family members tested positive from antigen tests. They were swabbed (1),0,0,0,0,,,,,,,,,,,,,,,
"Vice President Leni Robredoâ€™s flagship Angat Buhay program has helped 622,000 families in 223 cities and municipalities across the country since she assumed office in 2016.  READ:  https://t.co/pOH9rfqgkg  https://t.co/EwqQusXmfn",0,0,0,0,,,,,,,,,,,,,,,
@BoboSiLenl @lenirobredo Saltik sigurado yanðŸ¤£ðŸ¤£,-1,-1,-1,-1,,,,,,,,,,,,,,,
"Vice President Leni Robredoâ€™s flagship Angat Buhay program has helped 622,000 families in 223 cities and municipalities across the country since she assumed office in 2016.   https://t.co/gkoMJsOnPs",1,1,1,1,,,,,,,,,,,,,,,
@GeloPolintan @momblogger @lenirobredo Nasaan si Tricia bago dalhin sa facility?  https://t.co/DwRvzTFUKO,0,0,0,0,,,,,,,,,,,,,,,
HADUKEN O SALTIK EFFECT @lenirobredo? PILI NA! ðŸ˜‚ðŸ¤ª  https://t.co/FBHCnJNS46,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@MMC101079 @anticorrupt2022 @lenirobredo Yey, get well soon po!",1,1,1,1,,,,,,,,,,,,,,,
@DarnaImpakta Ang ganda mo talaga dito VP @lenirobredo ðŸ¤©ðŸ’–ðŸ’–!!! Pwedeng-pwede na 'yan sa darating na P. debates ðŸ™ˆ,1,1,1,1,,,,,,,,,,,,,,,
Si Leni Robredo tuloy pa din sa Bayanihan E-Konsulta. Samantalang yung kandidato niyo nag-close ng campaign HQ at tigil muna daw sa campaign activities. 'Di pa rin ba kayo nakapag-isip ng tamang susuportahan? Aba maliwanag pa sa sikat ng araw kung sino yung may ginagawa ah. ðŸ˜¢,0,0,0,0,,,,,,,,,,,,,,,
@anticorrupt2022 @randomlesssss @lenirobredo Sakin po may nagtext na tonight tatawag tom,0,0,0,0,,,,,,,,,,,,,,,
Vice Pres. Leni Robredo says their campaign headquarters will temporarily halt operations due to a continuous increase in COVID-19 cases.  https://t.co/Zwfhw319m7,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@NorthPrince14 @PhilstarNews @lenirobredo @jpgrobredo @jillrobredo Buti ka pa matalino , at pinagpala at mabuting tao at may busilak na puso",1,1,1,1,,,,,,,,,,,,,,,
"Team Leni Robredo South Korea, pinagmumukha nyo na ring Brenda itong taong ito hahaha.  https://t.co/hBxmSHW938",-1,-1,-1,-1,,,,,,,,,,,,,,,
@lenirobredo Pano po makaka avail ng swab test po?  Free po ba Yun?,0,0,0,0,,,,,,,,,,,,,,,
Leni robredo and isko Moreno was the only presidential candidate that I keep seeing ads in all SNS account like even in SMA voting app they have ads  https://t.co/oQnYbdFZIL,0,0,0,0,,,,,,,,,,,,,,,
"@benign0 @lenirobredo ako kasi marami akong baba, na hnd alam ng nsa baba, n kailangan kung bumaba  https://t.co/LKNLIF4Q1n",0,0,0,0,,,,,,,,,,,,,,,
@spacedooog @thiccandjuzy @e___yan Vote bbm best  candidates not tryinghard leni robredo and kids bobo palingkira cheaper clan,-1,-1,-1,-1,,,,,,,,,,,,,,,
@pat_mikka Followback po para kay Leni Robredo @pat_mikka ðŸŽ€ðŸŽ€ðŸŽ€,0,0,0,0,,,,,,,,,,,,,,,
"IMHO, â€œMas Radical Ang Magmahalâ€ &amp; â€œTumindig at may Titindig sa tabi moâ€ cater to the Middle Class. Majority of votes come from D&amp;E. Our messaging should be for them, like: â€œSABAY-SABAY SA PAG-ANGAT NG BUHAYâ€. @lenirobredo @kikopangilinan @bamaquino",1,1,1,1,,,,,,,,,,,,,,,
"UP Prof. Arugay shared an interesting insight abt @lenirobredoâ€™s campaign messaging, that her team should focus on the SLOGAN first before providing details of her platform. Class DE wonâ€™t bother to read lengthy lists. We should hook them first @bamaquino.",0,0,0,0,,,,,,,,,,,,,,,
11:11 President Leni Robredo in 2022ðŸ’—,1,1,1,1,,,,,,,,,,,,,,,
Hi po @lenirobredo  baka you can do something po to provide more free swab tests.  Medyo mahal po kasi sya sa mga clinics and hospitals po.  Madami po tayo kababayan na kumikita ng sapat lang ang di kaya magpa-test.  Salamat po,0,0,0,0,,,,,,,,,,,,,,,
"UPDATE PO  Hinihila na po sila ng barko din ng Montenegro, about 4 nautical miles sa Allen Port. Salamat po!   @lenirobredo  https://t.co/1CEcj8nhxy",0,0,0,0,,,,,,,,,,,,,,,
@_Twistedthought @lenirobredo @VPPilipinas @barrygutierrez3 @PinoyAkoBlog ðŸ™â¤ï¸,0,0,0,0,,,,,,,,,,,,,,,
@eros_gianan @_Twistedthought @lenirobredo Op corz mah fren.,0,0,0,0,,,,,,,,,,,,,,,
@lenirobredo  @AttyMatula  Baka po pwede silang ma check at matulunganðŸ™ðŸ™ðŸ™,0,0,0,0,,,,,,,,,,,,,,,
